episode_id,step,turn,select_type,option_index,option_type,won,mistake_category
17,18,4,0,0,13,1,NONE
17,19,4,0,0,13,1,NONE
17,25,6,0,0,8,1,NONE
17,26,6,0,0,13,1,NONE
17,27,6,0,0,13,1,NONE
17,38,8,0,2,8,1,NONE
17,39,8,0,3,8,1,NONE
17,40,8,0,0,13,1,NONE
17,41,8,0,0,13,1,NONE
17,44,10,1,6,3,1,NONE
17,45,10,0,0,8,1,NONE
17,46,10,0,0,13,1,NONE
17,47,10,0,0,13,1,NONE
17,49,12,0,0,7,1,NONE
17,50,12,0,0,7,1,NONE
17,51,12,0,0,7,1,NONE
17,52,12,1,0,3,1,NONE
17,53,12,0,0,7,1,NONE
17,54,12,0,0,10,1,NONE
17,55,12,1,0,3,1,NONE
17,56,12,0,0,14,1,NONE
17,57,12,0,0,14,1,NONE
17,72,14,0,0,7,1,NONE
17,73,14,0,1,7,1,NONE
17,75,14,0,0,7,1,NONE
17,76,14,0,2,13,1,NONE
17,80,16,1,3,3,1,NONE
17,81,16,0,0,8,1,NONE
17,82,16,0,0,10,1,NONE
17,83,16,1,0,3,1,NONE
17,84,16,0,0,13,1,NONE
17,85,16,0,0,13,1,NONE
17,95,18,0,0,7,1,NONE
17,97,18,0,0,7,1,NONE
17,98,18,0,2,13,1,NONE
17,104,20,1,3,3,1,NONE
17,105,20,0,0,8,1,NONE
17,107,20,0,0,8,1,NONE
17,108,20,0,0,10,1,NONE
17,109,20,1,0,3,1,NONE
17,110,20,0,0,13,1,NONE
17,111,20,0,0,13,1,NONE
17,122,22,0,0,8,1,NONE
17,124,22,0,0,8,1,NONE
17,125,22,0,0,10,1,NONE
17,126,22,1,0,3,1,NONE
17,127,22,0,0,14,1,NONE
17,128,22,0,0,14,1,NONE
17,135,24,0,4,8,1,NONE
17,136,24,0,0,7,1,NONE
17,137,24,1,0,3,1,NONE
17,138,24,1,0,3,1,NONE
17,138,24,1,1,3,1,NONE
17,139,24,0,0,7,1,NONE
17,140,24,0,0,10,1,NONE
17,141,24,1,0,3,1,NONE
17,142,24,0,0,13,1,NONE
17,143,24,0,0,13,1,NONE
17,148,26,0,1,10,1,NONE
17,149,26,0,0,10,1,NONE
17,150,26,1,0,3,1,NONE
17,151,26,0,0,13,1,NONE
17,152,26,1,0,3,1,NONE
17,153,26,1,0,3,1,NONE
17,157,28,0,0,7,1,NONE
17,158,28,0,0,10,1,NONE
17,159,28,1,0,3,1,NONE
17,160,28,0,0,13,1,NONE
17,161,28,1,0,3,1,NONE
17,162,28,1,0,3,1,NONE
17,169,30,0,0,7,1,NONE
17,170,30,0,0,10,1,NONE
17,171,30,1,0,3,1,NONE
17,172,30,0,0,13,1,NONE
17,173,30,1,0,3,1,NONE
17,174,30,1,0,3,1,NONE
17,174,30,1,1,3,1,NONE
17,174,30,1,2,3,1,NONE
17,178,32,0,0,8,1,NONE
17,179,32,0,0,10,1,NONE
17,180,32,1,0,3,1,NONE
17,181,32,0,0,13,1,NONE
17,182,32,5,0,15,1,NONE
17,183,32,5,0,15,1,NONE
17,183,32,5,1,15,1,NONE
17,186,34,0,0,10,1,NONE
17,187,34,1,0,3,1,NONE
17,188,34,0,0,13,1,NONE
17,189,34,1,0,3,1,NONE
17,190,34,1,0,3,1,NONE
18,2,0,1,0,3,1,NONE
18,3,0,1,0,3,1,NONE
18,5,1,0,0,8,1,NONE
18,6,1,0,0,8,1,NONE
18,7,1,0,0,14,1,NONE
18,8,1,0,0,14,1,NONE
18,15,3,0,1,7,1,NONE
18,16,3,0,0,7,1,NONE
18,17,3,1,0,3,1,NONE
18,18,3,1,0,3,1,NONE
18,18,3,1,1,3,1,NONE
18,19,3,0,0,8,1,NONE
18,20,3,0,0,9,1,NONE
18,21,3,0,0,13,1,NONE
18,22,3,1,0,3,1,NONE
18,23,3,1,0,3,1,NONE
18,25,3,1,0,3,1,NONE
18,25,3,1,1,3,1,NONE
18,26,3,1,0,3,1,NONE
18,31,5,0,0,8,1,NONE
18,32,5,0,2,8,1,NONE
18,33,5,0,3,8,1,NONE
18,34,5,0,0,10,1,NONE
18,35,5,1,0,3,1,NONE
18,36,5,0,0,14,1,NONE
18,37,5,5,0,15,1,NONE
18,38,5,1,0,3,1,NONE
18,38,5,1,1,3,1,NONE
18,39,5,1,0,3,1,NONE
18,44,7,0,0,8,1,NONE
18,45,7,0,0,10,1,NONE
18,46,7,1,0,3,1,NONE
18,47,7,0,0,13,1,NONE
18,48,7,1,0,3,1,NONE
18,49,7,1,0,3,1,NONE
18,51,7,1,0,3,1,NONE
18,51,7,1,1,3,1,NONE
18,52,7,1,0,3,1,NONE
18,58,9,0,0,7,1,NONE
18,59,9,1,0,3,1,NONE
18,60,9,0,0,10,1,NONE
18,61,9,1,0,3,1,NONE
18,62,9,0,0,13,1,NONE
18,63,9,1,0,3,1,NONE
18,64,9,1,0,3,1,NONE
18,66,9,5,0,15,1,NONE
18,66,9,5,1,15,1,NONE
18,68,11,0,0,7,1,NONE
18,69,11,0,0,9,1,NONE
18,70,11,0,0,10,1,NONE
18,71,11,1,0,3,1,NONE
18,72,11,0,0,13,1,NONE
18,73,11,1,0,3,1,NONE
18,74,11,1,0,3,1,NONE
18,74,11,1,1,3,1,NONE
18,74,11,1,2,3,1,NONE
19,3,0,1,0,3,1,NONE
19,5,0,1,0,3,1,NONE
19,6,0,1,0,3,1,NONE
19,10,2,0,0,10,1,NONE
19,11,2,1,0,3,1,NONE
19,12,2,0,0,14,1,NONE
19,13,2,0,0,14,1,NONE
19,18,4,0,1,10,1,NONE
19,19,4,0,0,10,1,NONE
19,20,4,1,0,3,1,NONE
19,21,4,0,0,13,1,NONE
19,22,4,1,0,3,1,NONE
19,23,4,1,0,3,1,NONE
20,2,0,9,0,1,1,NONE
20,4,0,1,0,3,1,NONE
20,6,1,0,0,14,1,NONE
20,7,1,0,0,14,1,NONE
20,13,3,0,1,7,1,NONE
20,14,3,0,0,7,1,NONE
20,15,3,0,0,10,1,NONE
20,16,3,1,0,3,1,NONE
20,17,3,0,0,14,1,NONE
20,18,3,0,0,14,1,NONE
20,23,5,0,0,10,1,NONE
20,24,5,1,0,3,1,NONE
20,25,5,0,0,13,1,NONE
20,26,5,0,0,13,1,NONE
20,38,7,0,1,9,1,NONE
20,39,7,0,0,10,1,NONE
20,40,7,1,0,3,1,NONE
20,41,7,0,0,13,1,NONE
20,42,7,0,0,13,1,NONE
20,50,9,0,0,10,1,NONE
20,51,9,1,0,3,1,NONE
20,52,9,0,0,13,1,NONE
20,53,9,1,0,3,1,NONE
20,54,9,1,0,3,1,NONE
20,58,11,0,0,9,1,NONE
20,59,11,1,1,3,1,NONE
20,60,11,0,0,9,1,NONE
20,61,11,0,0,10,1,NONE
20,62,11,1,0,3,1,NONE
20,63,11,0,0,13,1,NONE
20,64,11,1,0,3,1,NONE
20,65,11,1,0,3,1,NONE
21,4,0,1,0,3,1,NONE
21,8,2,1,1,3,1,NONE
21,9,2,1,0,3,1,NONE
21,9,2,1,1,3,1,NONE
21,10,2,0,0,8,1,NONE
21,11,2,0,1,8,1,NONE
21,12,2,0,3,8,1,NONE
21,13,2,0,0,10,1,NONE
21,14,2,1,0,3,1,NONE
21,15,2,0,0,14,1,NONE
21,16,2,0,0,14,1,NONE
21,21,4,0,0,10,1,NONE
21,22,4,1,0,3,1,NONE
21,23,4,0,0,13,1,NONE
21,24,4,0,0,13,1,NONE
21,27,6,0,1,13,1,NONE
21,28,6,1,0,3,1,NONE
21,29,6,0,0,13,1,NONE
21,30,6,0,0,13,1,NONE
21,33,8,0,0,8,1,NONE
21,34,8,0,0,9,1,NONE
21,35,8,0,0,10,1,NONE
21,36,8,1,0,3,1,NONE
21,37,8,0,0,13,1,NONE
21,38,8,0,0,13,1,NONE
21,46,10,0,0,10,1,NONE
21,47,10,1,0,3,1,NONE
21,48,10,0,0,13,1,NONE
21,49,10,1,0,3,1,NONE
21,50,10,1,0,3,1,NONE
22,2,0,1,0,3,1,NONE
22,3,0,1,0,3,1,NONE
22,5,1,1,1,3,1,NONE
22,6,1,0,0,8,1,NONE
22,7,1,1,1,3,1,NONE
22,8,1,1,0,3,1,NONE
22,8,1,1,1,3,1,NONE
22,9,1,1,0,3,1,NONE
22,10,1,1,0,3,1,NONE
22,11,1,0,0,7,1,NONE
22,12,1,0,0,7,1,NONE
22,13,1,1,0,3,1,NONE
22,14,1,1,0,3,1,NONE
22,14,1,1,1,3,1,NONE
22,15,1,0,0,7,1,NONE
22,16,1,0,0,10,1,NONE
22,17,1,1,0,3,1,NONE
22,18,1,0,0,14,1,NONE
22,19,1,0,0,14,1,NONE
22,26,3,0,0,7,1,NONE
22,27,3,0,0,8,1,NONE
22,28,3,0,0,10,1,NONE
22,29,3,1,0,3,1,NONE
22,30,3,0,0,14,1,NONE
22,31,3,0,0,14,1,NONE
22,33,5,1,0,3,1,NONE
22,34,5,0,0,8,1,NONE
22,35,5,0,0,10,1,NONE
22,36,5,1,0,3,1,NONE
22,37,5,0,0,13,1,NONE
22,38,5,0,0,13,1,NONE
22,42,7,0,2,7,1,NONE
22,44,7,0,0,7,1,NONE
22,45,7,0,0,9,1,NONE
22,46,7,0,0,13,1,NONE
22,47,7,1,0,3,1,NONE
22,48,7,1,0,3,1,NONE
22,52,9,0,0,7,1,NONE
22,53,9,0,0,10,1,NONE
22,54,9,1,0,3,1,NONE
22,55,9,0,0,13,1,NONE
22,56,9,0,0,13,1,NONE
22,61,11,0,0,8,1,NONE
22,62,11,0,2,8,1,NONE
22,63,11,0,0,10,1,NONE
22,64,11,1,0,3,1,NONE
22,65,11,0,0,14,1,NONE
22,66,11,0,0,14,1,NONE
22,69,13,0,0,10,1,NONE
22,70,13,1,0,3,1,NONE
22,71,13,0,0,13,1,NONE
22,72,13,1,0,3,1,NONE
22,73,13,1,0,3,1,NONE
22,73,13,1,1,3,1,NONE
22,73,13,1,2,3,1,NONE
22,84,15,0,1,7,1,NONE
22,85,15,0,0,7,1,NONE
22,86,15,0,0,10,1,NONE
22,87,15,1,0,3,1,NONE
22,88,15,0,0,13,1,NONE
22,89,15,0,0,13,1,NONE
22,98,17,0,0,10,1,NONE
22,99,17,1,0,3,1,NONE
22,100,17,0,0,13,1,NONE
22,101,17,1,0,3,1,NONE
22,102,17,1,0,3,1,NONE
22,108,19,0,0,8,1,NONE
22,109,19,0,0,9,1,NONE
22,111,19,0,0,9,1,NONE
22,112,19,0,0,10,1,NONE
22,113,19,1,0,3,1,NONE
22,114,19,0,0,14,1,NONE
22,115,19,0,0,14,1,NONE
22,122,21,0,0,8,1,NONE
22,123,21,0,4,8,1,NONE
22,124,21,0,0,13,1,NONE
22,125,21,1,0,3,1,NONE
22,126,21,1,0,3,1,NONE
23,3,0,1,0,3,1,NONE
23,5,0,1,0,3,1,NONE
23,6,0,1,0,3,1,NONE
23,10,2,1,0,3,1,NONE
23,11,2,0,0,8,1,NONE
23,12,2,0,2,8,1,NONE
23,13,2,0,0,8,1,NONE
23,14,2,0,3,8,1,NONE
23,15,2,0,4,8,1,NONE
23,16,2,0,0,10,1,NONE
23,17,2,1,0,3,1,NONE
23,18,2,0,0,14,1,NONE
23,19,2,0,0,14,1,NONE
23,21,4,0,1,7,1,NONE
23,22,4,1,0,3,1,NONE
23,23,4,0,0,7,1,NONE
23,24,4,0,0,10,1,NONE
23,25,4,1,0,3,1,NONE
23,26,4,0,0,13,1,NONE
23,27,4,0,0,13,1,NONE
23,29,6,0,0,7,1,NONE
23,30,6,0,0,10,1,NONE
23,31,6,1,0,3,1,NONE
23,32,6,0,0,14,1,NONE
23,33,6,0,0,14,1,NONE
23,38,8,0,0,8,1,NONE
23,39,8,0,0,8,1,NONE
23,40,8,0,0,10,1,NONE
23,41,8,1,0,3,1,NONE
23,42,8,0,0,13,1,NONE
23,43,8,0,0,13,1,NONE
23,49,10,0,0,10,1,NONE
23,50,10,1,0,3,1,NONE
23,51,10,0,0,13,1,NONE
23,52,10,0,0,13,1,NONE
23,54,12,0,0,9,1,NONE
23,55,12,0,0,10,1,NONE
23,56,12,1,0,3,1,NONE
23,57,12,0,0,13,1,NONE
23,58,12,1,0,3,1,NONE
23,59,12,1,0,3,1,NONE
24,2,0,1,0,3,0,NONE
24,3,0,1,0,3,0,NONE
24,5,0,8,0,0,0,NONE
24,7,1,0,0,14,0,NONE
24,8,1,0,0,14,0,NONE
24,16,3,0,0,7,0,NONE
24,17,3,1,0,3,0,NONE
24,18,3,0,0,8,0,NONE
24,19,3,0,0,13,0,NONE
24,20,3,0,0,13,0,NONE
24,28,5,0,0,7,0,NONE
24,29,5,0,1,13,0,NONE
24,37,7,0,4,8,0,NONE
24,38,7,0,0,10,0,NONE
24,39,7,1,0,3,0,NONE
24,40,7,0,0,14,0,NONE
24,41,7,0,0,14,0,NONE
24,46,9,0,0,10,0,NONE
24,47,9,1,0,3,0,NONE
24,48,9,0,0,13,0,NONE
24,49,9,0,0,13,0,NONE
24,58,11,0,0,8,0,NONE
24,59,11,0,0,13,0,NONE
24,60,11,0,0,13,0,NONE
25,3,0,1,0,3,0,NONE
25,5,0,1,0,3,0,NONE
25,6,0,1,0,3,0,NONE
25,9,2,0,0,8,0,NONE
25,10,2,0,0,13,0,NONE
25,11,2,0,0,13,0,NONE
25,16,4,0,0,13,0,NONE
25,17,4,0,0,13,0,NONE
25,22,6,0,0,13,0,NONE
25,23,6,0,0,13,0,NONE
25,35,8,0,0,9,0,NONE
25,36,8,0,0,10,0,NONE
25,37,8,1,0,3,0,NONE
25,38,8,0,0,14,0,NONE
25,39,8,0,0,14,0,NONE
25,45,9,1,0,3,0,NONE
25,47,10,0,0,13,0,NONE
25,48,10,0,0,13,0,NONE
25,56,12,0,0,13,0,NONE
25,57,12,0,0,13,0,NONE
26,2,0,1,0,3,0,NONE
26,3,0,1,0,3,0,NONE
26,5,1,0,0,14,0,NONE
26,6,1,0,0,14,0,NONE
26,10,3,0,2,8,0,NONE
26,11,3,0,0,8,0,NONE
26,12,3,0,0,13,0,NONE
26,13,3,0,0,13,0,NONE
26,17,5,0,0,13,0,NONE
26,18,5,0,0,13,0,NONE
26,24,7,0,0,13,0,NONE
26,25,7,0,0,13,0,NONE
27,3,0,1,0,3,1,NONE
27,5,0,1,0,3,1,NONE
27,6,1,0,0,8,1,NONE
27,7,1,0,6,8,1,NONE
27,8,1,0,0,14,1,NONE
27,9,1,0,0,14,1,NONE
27,12,3,0,4,7,1,NONE
27,13,3,1,3,3,1,NONE
27,14,3,0,0,9,1,NONE
27,16,3,1,0,3,1,NONE
27,16,3,1,1,3,1,NONE
27,17,3,0,0,9,1,NONE
27,18,3,0,0,13,1,NONE
27,19,3,1,0,3,1,NONE
27,20,3,1,0,3,1,NONE
28,2,0,1,0,3,1,NONE
28,3,0,1,0,3,1,NONE
28,5,1,0,0,8,1,NONE
28,6,1,0,0,14,1,NONE
28,7,1,0,0,14,1,NONE
28,10,3,0,3,8,1,NONE
28,11,3,0,0,8,1,NONE
28,12,3,1,2,3,1,NONE
28,13,3,1,0,3,1,NONE
28,13,3,1,1,3,1,NONE
28,14,3,0,0,8,1,NONE
28,15,3,0,0,13,1,NONE
28,16,3,0,0,13,1,NONE
28,19,5,0,0,9,1,NONE
28,20,5,0,0,13,1,NONE
28,21,5,0,0,13,1,NONE
28,33,7,0,0,10,1,NONE
28,34,7,1,0,3,1,NONE
28,35,7,0,0,14,1,NONE
28,36,7,0,0,14,1,NONE
28,40,9,0,0,10,1,NONE
28,41,9,1,0,3,1,NONE
28,42,9,0,0,13,1,NONE
28,43,9,0,0,13,1,NONE
28,46,11,0,0,8,1,NONE
28,47,11,0,0,7,1,NONE
28,48,11,1,0,3,1,NONE
28,49,11,0,0,13,1,NONE
28,50,11,1,0,3,1,NONE
28,51,11,1,0,3,1,NONE
28,51,11,1,1,3,1,NONE
28,51,11,1,2,3,1,NONE
29,3,0,1,0,3,0,NONE
29,5,0,1,0,3,0,NONE
29,6,0,1,0,3,0,NONE
29,13,2,0,0,8,0,NONE
29,14,2,0,2,8,0,NONE
29,15,2,0,0,7,0,NONE
29,16,2,0,0,8,0,NONE
29,17,2,1,3,3,0,NONE
29,18,2,1,0,3,0,NONE
29,18,2,1,1,3,0,NONE
29,19,2,0,0,8,0,NONE
29,20,2,0,0,10,0,NONE
29,21,2,1,0,3,0,NONE
29,22,2,0,0,14,0,NONE
29,23,2,0,0,14,0,NONE
29,29,4,0,1,9,0,NONE
29,30,4,0,3,10,0,NONE
29,31,4,0,0,10,0,NONE
29,32,4,1,0,3,0,NONE
29,33,4,0,0,13,0,NONE
29,34,4,1,0,3,0,NONE
29,35,4,1,0,3,0,NONE
29,41,6,0,0,9,0,NONE
29,42,6,0,0,10,0,NONE
29,43,6,1,0,3,0,NONE
29,44,6,0,0,14,0,NONE
29,45,6,0,0,14,0,NONE
29,54,8,1,1,3,0,NONE
29,55,8,0,0,7,0,NONE
29,56,8,0,1,14,0,MISSED_LETHAL_ATTACK
29,62,10,0,0,7,0,NONE
29,63,10,0,0,8,0,NONE
29,64,10,0,0,10,0,NONE
29,65,10,1,0,3,0,NONE
29,66,10,0,0,14,0,NONE
29,67,10,0,0,14,0,NONE
29,75,12,0,0,8,0,NONE
29,76,12,0,0,7,0,NONE
29,77,12,1,1,3,0,NONE
29,78,12,1,0,3,0,NONE
29,85,14,0,0,7,0,NONE
29,86,14,1,1,3,0,NONE
29,87,14,1,0,3,0,NONE
29,96,16,0,0,7,0,NONE
29,97,16,1,2,3,0,NONE
29,98,16,1,0,3,0,NONE
30,2,0,1,0,3,1,NONE
30,3,0,1,0,3,1,NONE
30,5,0,1,0,3,1,NONE
30,6,0,1,0,3,1,NONE
30,8,1,0,0,14,1,NONE
30,9,1,0,0,14,1,NONE
30,18,3,1,0,3,1,NONE
30,19,3,0,0,9,1,NONE
30,20,3,0,1,10,1,NONE
30,21,3,0,0,10,1,NONE
30,22,3,1,0,3,1,NONE
30,23,3,0,0,14,1,NONE
30,24,3,0,0,14,1,NONE
30,31,5,0,2,8,1,NONE
30,32,5,0,0,7,1,NONE
30,33,5,1,0,3,1,NONE
30,34,5,1,0,3,1,NONE
30,34,5,1,1,3,1,NONE
30,35,5,0,0,7,1,NONE
30,36,5,0,0,10,1,NONE
30,37,5,1,0,3,1,NONE
30,38,5,0,0,13,1,NONE
30,39,5,0,0,13,1,NONE
30,44,7,0,1,13,1,NONE
30,45,7,1,0,3,1,NONE
30,46,7,0,0,13,1,NONE
30,47,7,1,0,3,1,NONE
30,48,7,1,0,3,1,NONE
30,54,9,0,0,10,1,NONE
30,55,9,1,0,3,1,NONE
30,56,9,0,0,13,1,NONE
30,57,9,1,0,3,1,NONE
30,58,9,1,0,3,1,NONE
30,64,11,0,0,7,1,NONE
30,65,11,1,0,3,1,NONE
30,66,11,0,0,10,1,NONE
30,67,11,1,0,3,1,NONE
30,68,11,0,0,13,1,NONE
30,69,11,1,0,3,1,NONE
30,70,11,1,0,3,1,NONE
30,75,12,1,0,3,1,NONE
30,77,13,0,6,8,1,NONE
30,78,13,0,2,8,1,NONE
30,79,13,1,3,3,1,NONE
30,80,13,1,0,3,1,NONE
30,81,13,1,0,3,1,NONE
30,82,13,1,0,3,1,NONE
30,83,13,1,0,3,1,NONE
30,84,13,0,0,7,1,NONE
30,85,13,1,0,3,1,NONE
30,86,13,0,0,8,1,NONE
30,87,13,0,0,10,1,NONE
30,88,13,1,0,3,1,NONE
30,89,13,0,0,14,1,NONE
30,90,13,0,0,14,1,NONE
30,103,14,1,0,3,1,NONE
30,105,15,0,0,9,1,NONE
30,106,15,0,1,8,1,NONE
30,107,15,0,0,8,1,NONE
30,108,15,0,0,10,1,NONE
30,109,15,1,0,3,1,NONE
30,110,15,0,0,14,1,NONE
30,111,15,5,0,15,1,NONE
30,112,15,1,0,3,1,NONE
30,112,15,1,1,3,1,NONE
30,113,15,1,0,3,1,NONE
30,119,17,0,1,10,1,NONE
30,120,17,1,0,3,1,NONE
30,121,17,0,0,10,1,NONE
30,122,17,1,0,3,1,NONE
30,123,17,0,0,13,1,NONE
30,124,17,5,0,15,1,NONE
30,125,17,5,0,15,1,NONE
30,125,17,5,1,15,1,NONE
30,133,18,1,0,3,1,NONE
30,135,19,0,0,13,1,NONE
30,136,19,1,0,3,1,NONE
30,137,19,1,0,3,1,NONE
30,137,19,1,1,3,1,NONE
30,137,19,1,2,3,1,NONE
31,3,0,1,0,3,1,NONE
31,5,1,0,0,8,1,NONE
31,6,1,0,0,14,1,NONE
31,7,1,0,0,14,1,NONE
31,10,3,0,0,9,1,NONE
31,11,3,0,0,13,1,NONE
31,12,3,1,0,3,1,NONE
31,13,3,1,0,3,1,NONE
32,2,0,9,0,1,1,NONE
32,4,0,1,0,3,1,NONE
32,6,1,1,0,3,1,NONE
32,7,1,1,0,3,1,NONE
32,7,1,1,1,3,1,NONE
32,7,1,1,2,3,1,NONE
32,8,1,1,0,3,1,NONE
32,9,1,1,0,3,1,NONE
32,10,1,1,0,3,1,NONE
32,11,1,0,0,8,1,NONE
32,12,1,1,3,3,1,NONE
32,13,1,1,0,3,1,NONE
32,13,1,1,1,3,1,NONE
32,14,1,0,0,8,1,NONE
32,15,1,0,2,14,1,NONE
32,16,1,0,0,8,1,NONE
32,17,1,0,0,14,1,NONE
32,18,1,1,0,3,1,NONE
32,19,1,1,0,3,1,NONE
32,23,3,1,0,3,1,NONE
32,24,3,0,0,9,1,NONE
32,25,3,0,1,13,1,NONE
32,26,3,0,0,13,1,NONE
32,27,3,1,0,3,1,NONE
32,28,3,1,0,3,1,NONE
33,3,0,1,0,3,1,NONE
33,6,1,1,3,3,1,NONE
33,7,1,1,0,3,1,NONE
33,7,1,1,1,3,1,NONE
33,8,1,0,0,8,1,NONE
33,9,1,0,0,14,1,NONE
33,10,1,0,0,14,1,NONE
33,12,3,1,2,3,1,NONE
33,13,3,0,0,8,1,NONE
33,14,3,0,0,8,1,NONE
33,15,3,0,0,13,1,NONE
33,16,3,0,0,13,1,NONE
33,24,5,0,2,8,1,NONE
33,25,5,0,0,13,1,NONE
33,26,5,0,0,13,1,NONE
33,35,7,0,0,13,1,NONE
33,36,7,0,0,13,1,NONE
33,38,9,0,2,8,1,NONE
33,39,9,0,0,13,1,NONE
33,40,9,0,0,13,1,NONE
33,42,11,0,0,13,1,NONE
33,43,11,0,0,13,1,NONE
33,49,13,0,0,13,1,NONE
33,50,13,0,0,13,1,NONE
33,55,14,1,0,3,1,NONE
33,57,15,0,0,13,1,NONE
33,58,15,0,0,13,1,NONE
33,67,17,0,0,13,1,NONE
33,68,17,0,0,13,1,NONE
33,73,19,0,0,7,1,NONE
33,74,19,0,0,8,1,NONE
33,75,19,0,2,8,1,NONE
33,76,19,0,0,8,1,NONE
33,77,19,0,0,14,1,NONE
33,78,19,1,0,3,1,NONE
33,79,19,1,0,3,1,NONE
33,82,21,1,2,3,1,NONE
33,83,21,0,0,8,1,NONE
33,84,21,0,0,9,1,NONE
33,86,21,0,0,9,1,NONE
33,87,21,0,0,13,1,NONE
33,88,21,1,0,3,1,NONE
33,89,21,1,0,3,1,NONE
33,89,21,1,1,3,1,NONE
33,89,21,1,2,3,1,NONE
33,91,21,1,0,3,1,NONE
33,100,23,0,0,8,1,NONE
33,101,23,0,0,13,1,NONE
33,102,23,1,0,3,1,NONE
33,103,23,1,0,3,1,NONE
33,103,23,1,1,3,1,NONE
33,103,23,1,2,3,1,NONE
34,2,0,9,0,1,1,NONE
34,4,0,1,0,3,1,NONE
34,6,1,0,0,8,1,NONE
34,7,1,0,0,14,1,NONE
34,8,1,0,0,14,1,NONE
34,14,3,0,3,13,1,NONE
34,15,3,0,0,9,1,NONE
34,16,3,0,1,7,1,NONE
34,17,3,1,1,3,1,NONE
34,18,3,1,0,3,1,NONE
34,18,3,1,1,3,1,NONE
34,18,3,1,2,3,1,NONE
34,19,3,1,0,3,1,NONE
34,20,3,1,0,3,1,NONE
34,21,3,1,0,3,1,NONE
34,22,3,0,0,7,1,NONE
34,23,3,1,0,3,1,NONE
34,24,3,1,0,3,1,NONE
34,24,3,1,1,3,1,NONE
34,25,3,0,0,8,1,NONE
34,26,3,0,1,9,1,NONE
34,27,3,0,0,9,1,NONE
34,28,3,0,0,10,1,NONE
34,29,3,1,0,3,1,NONE
34,30,3,0,0,14,1,NONE
34,31,3,5,0,15,1,NONE
34,32,3,1,0,3,1,NONE
34,32,3,1,1,3,1,NONE
34,33,3,1,0,3,1,NONE
34,36,5,0,2,8,1,NONE
34,38,5,0,0,8,1,NONE
34,39,5,0,4,8,1,NONE
34,40,5,0,0,10,1,NONE
34,41,5,1,0,3,1,NONE
34,42,5,0,0,13,1,NONE
34,43,5,1,0,3,1,NONE
34,44,5,1,0,3,1,NONE
35,4,0,1,0,3,0,NONE
35,10,2,0,0,8,0,NONE
35,12,2,0,0,8,0,NONE
35,13,2,0,0,8,0,NONE
35,14,2,0,0,13,0,NONE
35,15,2,0,0,13,0,NONE
36,2,0,1,0,3,1,NONE
36,3,0,1,0,3,1,NONE
36,5,1,0,0,8,1,NONE
36,6,1,0,0,14,1,NONE
36,7,1,0,0,14,1,NONE
36,11,3,1,1,3,1,NONE
36,12,3,0,0,8,1,NONE
36,13,3,0,0,9,1,NONE
36,14,3,0,0,13,1,NONE
36,15,3,1,0,3,1,NONE
36,16,3,1,0,3,1,NONE
37,4,0,1,0,3,1,NONE
37,7,1,1,3,3,1,NONE
37,8,1,0,0,8,1,NONE
37,9,1,0,0,14,1,NONE
37,10,1,0,0,14,1,NONE
37,15,3,0,2,7,1,NONE
37,16,3,0,0,9,1,NONE
37,17,3,0,1,9,1,NONE
37,18,3,0,0,13,1,NONE
37,19,3,1,0,3,1,NONE
37,20,3,1,0,3,1,NONE
37,30,5,0,1,8,1,NONE
37,31,5,0,0,8,1,NONE
37,32,5,0,0,13,1,NONE
37,33,5,1,0,3,1,NONE
37,34,5,1,0,3,1,NONE
37,34,5,1,1,3,1,NONE
37,34,5,1,2,3,1,NONE
37,36,5,1,0,3,1,NONE
37,39,7,0,6,8,1,NONE
37,40,7,0,0,10,1,NONE
37,41,7,1,0,3,1,NONE
37,42,7,0,0,14,1,NONE
37,43,7,0,0,14,1,NONE
37,52,9,0,0,9,1,NONE
37,53,9,0,0,10,1,NONE
37,54,9,1,0,3,1,NONE
37,55,9,0,0,13,1,NONE
37,56,9,1,0,3,1,NONE
37,57,9,1,0,3,1,NONE
38,2,0,1,0,3,1,NONE
38,3,0,1,0,3,1,NONE
38,5,1,0,0,8,1,NONE
38,6,1,0,0,14,1,NONE
38,7,1,0,0,14,1,NONE
38,10,3,0,2,9,1,NONE
38,11,3,0,6,8,1,NONE
38,12,3,0,0,8,1,NONE
38,13,3,0,0,9,1,NONE
38,14,3,0,0,13,1,NONE
38,15,3,1,0,3,1,NONE
38,16,3,1,0,3,1,NONE
39,4,0,1,0,3,0,NONE
39,19,2,1,1,3,0,NONE
39,20,2,0,0,8,0,NONE
39,21,2,0,3,8,0,NONE
39,22,2,1,2,3,0,NONE
39,23,2,0,0,8,0,NONE
39,24,2,0,0,13,0,NONE
39,25,2,0,0,13,0,NONE
39,31,4,1,0,3,0,NONE
39,32,4,0,0,8,0,NONE
39,33,4,0,4,8,0,NONE
39,34,4,0,0,10,0,NONE
39,35,4,1,0,3,0,NONE
39,36,4,0,0,14,0,NONE
39,37,4,0,0,14,0,NONE
39,48,6,0,0,8,0,NONE
39,49,6,1,3,3,0,NONE
39,50,6,0,0,8,0,NONE
39,51,6,0,3,8,0,NONE
39,53,6,1,0,3,0,NONE
39,53,6,1,1,3,0,NONE
39,54,6,0,0,8,0,NONE
39,55,6,0,0,10,0,NONE
39,56,6,1,0,3,0,NONE
39,57,6,0,0,14,0,NONE
